STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,crops,Crops,agprdmet,Agricultural production methods,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2003,,7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2004,,7.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2005,,7.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2006,,7.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2007,,8.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2008,,9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2009,,10.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2010,,12.4,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2011,,13.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2012,,13.29,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2013,,13.47,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2014,,13.44,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2015,,13.68,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2016,,14.00,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2017,,14.09,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2018,,14.76,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2019,,15.19,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2020,,15.33,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2021,,15.55,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2022,,15.97,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2023,,16.20,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,CZ,Czechia,2024,,15.96,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2000,,3.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2001,,3.7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2002,,4.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2003,,4.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2004,,4.5,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2005,,4.7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2006,,4.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2007,,5.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2008,,5.4,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2009,,5.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2010,,5.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2011,,6.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2012,,5.76,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2013,,6.04,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2014,,6.18,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2015,,6.34,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2016,,6.82,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2017,,6.82,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2018,,7.34,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2019,,7.75,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2020,,9.59,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2021,,9.65,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2022,,9.83,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2023,,11.16,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DE,Germany,2024,,11.11,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2000,,5.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2001,,6.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2002,,6.5,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2003,,6.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2004,,5.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2005,,4.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2006,,5.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2007,,5,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2008,,5.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,DK,Denmark,2009,,5.9,,,,,
